,Pressure,Density
2156,72264.72802026378,0.5920309967408994
2157,72037.22640724294,0.5906991015325667
2158,71810.23683601547,0.5893690057662783
2159,71583.75861448143,0.5880407086309315
2160,71357.791050853,0.5867142093150578
2161,71132.3334536546,0.5853895070068226
2162,70907.38513172309,0.5840666008940241
2163,70682.94539420778,0.582745490164093
2164,70459.01355057073,0.5814261740040926
2165,70235.58891058674,0.5801086516007169
2166,70012.67078434362,0.5787929221402917
2167,69790.25848224224,0.5774789848087729
2168,69568.35131499672,0.5761668387917471
2169,69346.94859363457,0.5748564832744296
2170,69126.04962949683,0.5735479174416656
2171,68905.65373423818,0.5722411404779282
2172,68685.76021982712,0.5709361515673186
2173,68466.36839854611,0.5696329498935662
2174,68247.4775829917,0.5683315346400265
2175,68029.0870860747,0.5670319049896823
2176,67811.19622102025,0.5657340601251417
2177,67593.80430136807,0.564437999228639
2178,67376.91064097255,0.5631437214820327
2179,67160.51455400285,0.5618512260668066
2180,66944.61535494313,0.5605605121640674
2181,66729.21235859266,0.5592715789545465
2182,66514.30488006593,0.5579844256185968
2183,66299.89223479286,0.5566990513361947
2184,66085.9737385189,0.555415455286938
2185,65872.54870730513,0.5541336366500456
2186,65659.61645752855,0.5528535946043575
2187,65447.17630588209,0.5515753283283338
2188,65235.227569374794,0.5502988370000547
2189,65023.769565332026,0.5490241197972193
2190,64812.801611395524,0.5477511758971454
2191,64602.323025523605,0.546480004476769
2192,64392.33312599129,0.5452106047126439
2193,64182.83123139046,0.5439429757809408
2194,63973.816660630015,0.5426771168574467
2195,63765.288732935995,0.5414130271175652
2196,63557.24676785175,0.5401507057363153
2197,63349.690085238064,0.5388901518883303
2198,63142.61800527334,0.5376313647478588
2199,62936.029848453705,0.5363743434887627
2200,62729.9249355932,0.5351190872845171
2201,62524.30258782389,0.5338655953082103
2202,62319.16212659605,0.5326138667325429
2203,62114.502873678284,0.5313639007298265
2204,61910.3241511577,0.5301156964719848
2205,61706.625281440036,0.5288692531305513
2206,61503.40558724982,0.5276245698766698
2207,61300.66439163053,0.526381645881094
2208,61098.401017944736,0.5251404803141858
2209,60896.614789874235,0.5239010723459161
2210,60695.30503142023,0.5226634211458632
2211,60494.471066903454,0.521427525883213
2212,60294.11222096436,0.5201933857267579
2213,60094.227818563224,0.5189609998448966
2214,59894.81718498033,0.5177303674056335
2215,59695.8796458161,0.5165014875765775
2216,59497.41452699128,0.5152743595249429
2217,59299.42115474705,0.5140489824175469
2218,59101.8988556452,0.5128253554208108
2219,58904.84695656829,0.5116034777007581
2220,58708.26478471977,0.5103833484230151
2221,58512.15166762419,0.5091649667528093
2222,58316.506933127275,0.5079483318549693
2223,58121.32990939616,0.5067334428939244
2224,57926.61992491949,0.5055202990337039
2225,57732.37630850759,0.5043088994379358
2226,57538.59838929262,0.5030992432698478
2227,57345.285496728735,0.501891329692265
2228,57152.43696059222,0.5006851578676107
2229,56960.05211098166,0.49948072695790485
2230,56768.130278318116,0.49827803612476396
2231,56576.670793345234,0.49707708452940036
2232,56385.67298712942,0.49587787133262173
2233,56195.136191060024,0.4946803956948305
2234,56005.05973684945,0.493484656776023
2235,55815.442956533356,0.4922906537357894
2236,55626.285182470776,0.4910983857333124
2237,55437.58574734428,0.4899078519273673
2238,55249.34398416016,0.4887190514763211
2239,55061.55922624855,0.4875319835381319
2240,54874.23080726362,0.48634664727034826
2241,54687.35806118371,0.4851630418301091
2242,54500.94032231148,0.48398116637414224
2243,54314.97692527409,0.4828010200587643
2244,54129.46720502335,0.48162260203988033
2245,53944.41049683587,0.4804459114729826
2246,53759.806136313244,0.47927094751315047
2247,53575.65345938217,0.47809770931504975
2248,53391.95180229464,0.4769261960329318
2249,53208.700501628104,0.47575640682063314
